uid,slice,Model_Global_RMSD,Base_Global_RMSD,Model_HighDose_RMSD,Base_HighDose_RMSD,Model_HighDose_MAX_Error,Model_HighDose_95th_Error
N/A,-1,0.0020046797581017017,0.004679095931351185,0.010586005635559559,0.04868107661604881,0.054648637771606445,0.028931837528944016
N/A,-1,0.002237554406747222,0.005046567413955927,0.00746898353099823,0.043549057096242905,0.0,0.0
N/A,-1,0.001947701908648014,0.005108520854264498,0.008654814213514328,0.047471605241298676,0.0,0.0
N/A,-1,0.002151388442143798,0.006058174185454845,0.005592808593064547,0.039283089339733124,0.0,0.0
N/A,-1,0.0018896382534876466,0.0050313109531998634,0.005483262240886688,0.04722196236252785,0.02522730827331543,0.011560492217540741
N/A,-1,0.002061917446553707,0.004863141104578972,0.004895474761724472,0.04569792002439499,0.0,0.0
N/A,-1,0.002384186489507556,0.00527575146406889,0.007545904256403446,0.042271874845027924,0.0,0.0
N/A,-1,0.0015239868080243468,0.005201793275773525,0.0024366406723856926,0.048474036157131195,0.0,0.0
N/A,-1,0.0026091537438333035,0.005666864104568958,0.011540012434124947,0.042518340051174164,0.06279674172401428,0.027840621769428253
N/A,-1,0.0020459252409636974,0.0059082661755383015,0.005908537656068802,0.04785727337002754,0.0,0.0
N/A,-1,0.002214717213064432,0.0016838666051626205,0.011293414048850536,0.012173091992735863,0.0,0.0
N/A,-1,0.0016680448316037655,0.005756371188908815,0.0038706830237060785,0.053418878465890884,0.0,0.0
N/A,-1,0.0021313722245395184,0.005369923543184996,0.007536726538091898,0.036493800580501556,0.059290945529937744,0.015482129529118538
N/A,-1,0.0023086261935532093,0.0052964771166443825,0.006837622262537479,0.05206891521811485,0.0,0.0
N/A,-1,0.0017617185367271304,0.004962852690368891,0.004442748613655567,0.04909154027700424,0.0,0.0
N/A,-1,0.0016711517237126827,0.005221277475357056,0.0025667704176157713,0.04869484901428223,0.0,0.0
N/A,-1,0.002727869898080826,0.005564006045460701,0.014148698188364506,0.04856373742222786,0.06932076811790466,0.03629003465175629
N/A,-1,0.0020947095472365618,0.001512262038886547,0.007510358467698097,0.010738356970250607,0.0,0.0
N/A,-1,0.002625295426696539,0.004670478869229555,0.015881197527050972,0.04610929638147354,0.0,0.0
N/A,-1,0.0024738251231610775,0.006432102993130684,0.007514035329222679,0.049996450543403625,0.0,0.0
N/A,-1,0.0024014171212911606,0.006587104871869087,0.011282002553343773,0.0493914969265461,0.058488041162490845,0.021557049825787544
N/A,-1,0.0021388414315879345,0.0047486755065619946,0.008553801104426384,0.04848908260464668,0.0,0.0
N/A,-1,0.0021414838265627623,0.005371164530515671,0.006226502824574709,0.03914894536137581,0.0,0.0
N/A,-1,0.001739715808071196,0.005192055832594633,0.0041337586008012295,0.03590227663516998,0.0,0.0
N/A,-1,0.002484201453626156,0.0023550610058009624,0.01000246498733759,0.01744106039404869,0.06644332408905029,0.020538337528705597
N/A,-1,0.0021558410953730345,0.0047955890186131,0.0034466839861124754,0.04891469329595566,0.0,0.0
