uid,slice,Model_Global_RMSD,Base_Global_RMSD,Model_HighDose_RMSD,Base_HighDose_RMSD,Model_HighDose_MAX_Error,Model_HighDose_95th_Error
N/A,-1,0.0017532475758343935,0.0054186563938856125,0.005600843578577042,0.04413397237658501,0.0,0.0
N/A,-1,0.0008719092584215105,0.0048758196644485,0.0022767391055822372,0.0438024140894413,0.0,0.0
N/A,-1,0.0019151553278788924,0.0048349578864872456,0.012016773223876953,0.05014641582965851,0.06452056765556335,0.029320284724235535
N/A,-1,0.0022643976844847202,0.0051976460963487625,0.012523490935564041,0.04565973952412605,0.0,0.0
N/A,-1,0.0018233456648886204,0.002140446798875928,0.00646921107545495,0.014229953289031982,0.0,0.0
N/A,-1,0.0011970738414674997,0.005411992315202951,0.0038770055398344994,0.040643513202667236,0.0,0.0
N/A,-1,0.0014134303200989962,0.00471580820158124,0.009796660393476486,0.048683635890483856,0.06295457482337952,0.021596044301986694
N/A,-1,0.0011964214500039816,0.002942594001069665,0.00420021777972579,0.022935017943382263,0.0,0.0
N/A,-1,0.0014259142335504293,0.005675601772964001,0.0042116520926356316,0.04142600670456886,0.0,0.0
N/A,-1,0.0009174442966468632,0.003804071107879281,0.0031353787053376436,0.029684288427233696,0.0,0.0
N/A,-1,0.001567165949381888,0.004835227504372597,0.00295412540435791,0.04678858444094658,0.013032376766204834,0.006174832582473755
N/A,-1,0.0016528187552466989,0.005585990380495787,0.0058774747885763645,0.043685320764780045,0.0,0.0
N/A,-1,0.0015527161303907633,0.004907130729407072,0.0038803203497081995,0.05019695311784744,0.0,0.0
N/A,-1,0.0011789919808506966,0.005239340476691723,0.002119389595463872,0.04417746514081955,0.0,0.0
